file_id,original_file,quality_score,voice_0,voice_1,voice_2,voice_3,duration_s
45dc19d017e0d5f5,ahem_x.wav,0.6116160228848457,0.4085899591445923,0.661338210105896,0.5886996984481812,0.22162705659866333,1.3235374149659864
3d8a81bfb1c39bf7,air_raid.wav,0.6206845045089722,0.40050575137138367,0.5546860098838806,0.7218543291091919,0.10413885861635208,21.24843537414966
94312a61c258a25e,applause_y.wav,0.6393249809741974,0.20087456703186035,0.37316226959228516,0.9020587801933289,0.08178780227899551,2.8792743764172335
41ad128653f2e09a,baby_cry.wav,0.6373863130807877,0.2083657681941986,0.4155217409133911,0.8820745944976807,0.07661397755146027,13.064489795918368
