filename,features
Em2.png,"[1.36840394e-04 2.24579047e-04 1.59522947e-04 9.40588072e-06
 1.03494246e-05 1.96006418e-04 3.04446948e-05 2.35274322e-04
 9.40588072e-06 9.90848699e-06 6.66300472e-05 1.81244790e-04
 9.14001689e-05 1.12870571e-05 9.80587312e-06 1.50797507e-04
 2.30509832e-04 1.57398195e-04 9.40588072e-06 9.44630550e-06
 9.98237019e-05 2.04018994e-04 5.25725236e-05 9.40588072e-06
 9.10691272e-06 1.29558422e-04 2.58977599e-04 1.88928818e-04
 9.40588072e-06 9.07398265e-06 1.30347304e-04 2.63801308e-04
 7.73458117e-05 1.12870571e-05 8.98794040e-06 7.58538768e-05
 1.88994339e-04 7.93230185e-05 9.40588072e-06 8.68976558e-06
 8.26503916e-05 2.42450483e-04 1.17015056e-04 1.12870571e-05
 8.50446154e-06 9.61827158e-05 1.86226640e-04 1.95883735e-04
 9.40588072e-06 8.46374168e-06 1.80228811e-04 5.89124614e-05
 7.14439062e-05 9.40588072e-06 8.41299265e-06 2.10266946e-04
 1.34826506e-04 2.98236030e-05 9.40588072e-06 8.38744733e-06
 1.18028632e-04 1.40757290e-04 1.33405395e-04 9.40588072e-06
 8.34366709e-06 1.44122366e-04 2.92585379e-05 1.85643244e-04
 9.40588072e-06 8.33860908e-06 1.07044996e-04 2.56684367e-04
 1.13632380e-04 1.12870571e-05 8.31050148e-06 1.59899972e-04
 2.29323675e-05 2.00421837e-04 9.40588072e-06 8.18906776e-06
 2.10570362e-04 9.60787122e-05 1.39525156e-04 9.40588072e-06
 8.07161888e-06 1.02251026e-04 1.94925124e-04 1.72401552e-04
 9.40588072e-06 8.01792488e-06 1.03161272e-04 2.11926707e-04
 4.86951631e-05 9.40588072e-06 7.92141931e-06 7.71889078e-05
 2.19201812e-04 2.66706649e-04 1.12870571e-05 7.91390769e-06
 1.96006418e-04 4.23062642e-05 1.95399800e-04 9.40588072e-06
 7.63617286e-06 1.75859639e-04 2.04967929e-04 2.08181276e-05
 1.12870571e-05 7.57566034e-06 1.81321118e-04 6.09210212e-05
 3.92988739e-05 1.35444692e-05 7.55558898e-06 1.95399587e-04
 7.74955868e-05 1.82271773e-04 9.40588072e-06 7.39921560e-06
 1.35080588e-04 2.32486760e-04 2.23398740e-04 1.12870571e-05
 7.38508719e-06 5.94694394e-05 1.82668169e-04 1.53354784e-04
 9.40588072e-06 7.35673366e-06 2.10873778e-04 1.07149510e-04
 2.45365652e-04 9.40588072e-06 7.33151747e-06 6.85719046e-05
 1.47083461e-04 3.87974126e-05 9.40588072e-06 7.32160164e-06
 6.66300472e-05 2.26793221e-04 1.09201532e-04 1.12870571e-05
 7.31995030e-06 1.83068794e-04 2.73290570e-05 1.96463365e-04
 1.35444692e-05 7.26778702e-06 1.03039908e-04 1.68434298e-04
 2.33610422e-04 1.12870571e-05 7.23166658e-06 1.34716485e-04
 2.32486760e-04 2.12804544e-04 9.40588072e-06 7.21698391e-06
 1.12142373e-04 1.67959830e-04 6.46454500e-05 1.12870571e-05
 7.13151256e-06 1.03768103e-04 2.24895375e-04 1.13335301e-04
 1.12870571e-05 7.12707017e-06 7.82812009e-05 2.34463689e-04
 1.89767276e-04 9.40588072e-06 7.06402552e-06 1.70519515e-04
 4.62601207e-05 2.26282502e-04 9.40588072e-06 7.05141274e-06
 2.06322545e-04 4.11201073e-05 2.74452176e-04 9.40588072e-06
 7.04324132e-06 1.25614020e-04 2.58582213e-04 2.08146423e-04
 9.40588072e-06 6.99488298e-06 7.90822222e-05 2.34005052e-04
 1.22049008e-04 1.35444692e-05 6.94136629e-06 2.12694271e-04
 1.19801851e-04 1.06457762e-05 9.40588072e-06 6.93136310e-06
 1.01037364e-04 1.93343581e-04 2.19127938e-05 9.40588072e-06
 6.83874514e-06 1.35007771e-04 2.32296983e-04 2.12843943e-04
 1.35444692e-05 6.82603097e-06 1.50299910e-04 2.44822800e-05
 1.94579539e-04 1.35444692e-05 6.79698956e-06 1.25978122e-04
 2.57633302e-04 8.48858898e-05 1.12870571e-05 6.78560905e-06
 1.72036593e-04 1.87808182e-04 1.95100650e-04 9.40588072e-06
 6.73448773e-06 1.24703773e-04 1.23755707e-04 4.17614245e-05
 9.40588072e-06 6.72706451e-06 7.88880319e-05 2.33672917e-04
 1.58662566e-04 9.40588072e-06 6.71859775e-06 1.63540958e-04
 1.90180496e-04 2.23127892e-04 9.40588072e-06 6.67455286e-06
 7.03438547e-05 2.22048594e-04 8.75626986e-05 1.35444692e-05
 6.67173061e-06 7.28197264e-05 2.22523061e-04 8.72762795e-05
 1.12870571e-05 6.65465309e-06 1.42301873e-04 2.32091375e-04
 5.36423775e-05 9.40588072e-06 6.64074409e-06 1.47459936e-04
 2.39208316e-04 7.03428819e-05 9.40588072e-06 6.62571358e-06
 1.37143809e-04 2.25369819e-04 1.59069809e-04 9.40588072e-06
 6.61463827e-06 9.07212367e-05 2.47511415e-04 1.20803531e-04
 9.40588072e-06 6.61295886e-06 1.03112734e-04 1.68529186e-04
 2.14557915e-04 1.35444692e-05 6.60570669e-06 1.62533617e-04
 5.86436020e-05 2.36007005e-04 1.35444692e-05 6.59186321e-06
 7.02564727e-05 2.20682143e-04 1.23627259e-04 1.62533633e-05
 6.57732664e-06 1.59038283e-04 1.63404992e-04 6.49423401e-05
 1.35444692e-05 6.57164159e-06 1.26827682e-04 2.30114446e-04
 1.63434554e-04 9.40588072e-06 6.56745813e-06 6.28070100e-05
 1.88203568e-04 1.95111771e-04 9.40588072e-06 6.54194868e-06
 7.53684148e-05 2.39603702e-04 9.18746216e-05 1.12870571e-05
 6.49505814e-06 6.70548271e-05 2.26951361e-04 1.27929249e-04
 9.40588072e-06 6.47432698e-06 6.51736519e-05 1.80770323e-04
 1.06360968e-04 1.12870571e-05 6.46587063e-06 8.07085249e-05
 1.85831254e-04 1.43165677e-04 9.40588072e-06 6.43046563e-06
 4.48397419e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.88409856e-06 6.87627202e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.53340871e-06 1.71906801e-08 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.37869253e-06 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.28113550e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.19862015e-06 0.00000000e+00
 1.28406874e-01 2.48170066e-01 1.22050816e-01 2.29791195e-01
 1.25749110e-01 2.43628347e-01 1.06008774e-01 2.01862044e-01
 2.02812667e-01 3.85859050e-01 2.16743134e-01 3.99287286e-01
 1.98397793e-01 3.82384969e-01 1.79844442e-01 3.35725685e-01
 6.42936690e-07 2.79142267e-04 2.84169518e-05 7.48962664e-05
 3.09159443e-05 1.22952170e-04 1.42744836e-04 6.33132752e-05
 6.51327072e-05 7.39894122e-05 6.75832028e-05 7.87537429e-05
 2.63119603e-05 4.11782445e-05 5.63603506e-05 1.17202639e-04
 1.24657002e-04 1.10638202e-04 9.73576908e-05 7.42314476e-05
 1.35134617e-04 8.89733486e-05 3.77276740e-05 4.40224373e-05
 8.26756747e-05 1.20482052e-04 5.41445041e-05 4.98356919e-05
 1.19779021e-04 1.79826627e-04 1.40162273e-04 8.63788030e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Em3.png,"[1.64115173e-04 9.50185650e-05 1.50818280e-04 1.06434526e-05
 1.38611258e-05 1.50381685e-04 1.01584889e-04 6.53454895e-05
 1.06434526e-05 1.21921657e-05 1.95015519e-04 1.10082484e-04
 1.03222295e-04 1.06434526e-05 9.73856140e-06 7.51908427e-05
 1.33257744e-04 1.45751731e-04 1.06434526e-05 9.02733031e-06
 2.06688983e-04 5.13718258e-05 2.79192601e-04 1.06434526e-05
 8.96609435e-06 1.52441709e-04 1.46004136e-04 1.80354015e-05
 1.06434526e-05 8.78794526e-06 1.49351674e-04 1.19352588e-04
 2.93448591e-04 1.06434526e-05 8.72753927e-06 1.95702193e-04
 1.12013755e-04 1.37407824e-04 1.06434526e-05 8.55083600e-06
 2.30722586e-04 1.32871489e-04 1.89004798e-05 1.06434526e-05
 8.33634754e-06 7.45041684e-05 1.56433003e-04 1.65456148e-04
 1.06434526e-05 8.29193762e-06 9.09843531e-05 5.60068777e-05
 1.53336703e-04 1.06434526e-05 7.89739726e-06 1.62055150e-04
 2.76558100e-04 2.33282752e-04 1.06434526e-05 7.77314225e-06
 1.73385277e-04 2.42181464e-04 6.74252253e-05 1.06434526e-05
 7.77187428e-06 2.05658972e-04 2.28276309e-04 6.63741363e-05
 1.06434526e-05 7.73171144e-06 1.64458510e-04 7.68646115e-05
 2.97156684e-05 1.06434526e-05 7.72299452e-06 2.03255611e-04
 8.03409005e-05 2.12676103e-04 1.06434526e-05 7.66987114e-06
 9.75077595e-05 2.37160158e-04 2.72133615e-04 1.06434526e-05
 7.59257004e-06 9.33877134e-05 5.17580801e-05 1.48575176e-04
 1.06434526e-05 7.45984388e-06 7.58775171e-05 1.21283859e-04
 1.49107894e-04 1.06434526e-05 7.39734628e-06 1.71668591e-04
 4.48055022e-05 2.60768063e-04 1.06434526e-05 7.39095982e-06
 1.40768244e-04 5.40756061e-05 2.75209851e-04 1.06434526e-05
 7.15184587e-06 1.21884699e-04 1.44845373e-04 3.99070274e-05
 1.06434526e-05 7.10554522e-06 1.73041939e-04 1.45617882e-04
 2.18050596e-04 1.06434526e-05 7.09343017e-06 1.95702193e-04
 2.59949164e-04 2.95901055e-04 1.06434526e-05 7.09037163e-06
 1.63428498e-04 9.50185650e-05 1.51576089e-04 1.06434526e-05
 6.97981043e-06 1.24631397e-04 7.72508658e-05 1.50334192e-04
 1.06434526e-05 6.97942365e-06 1.44201616e-04 1.43300356e-04
 2.21544877e-05 1.06434526e-05 6.94081655e-06 2.10946373e-04
 7.74053711e-05 1.35550919e-04 1.27721434e-05 6.66628989e-06
 7.58775171e-05 9.73360909e-05 1.66920803e-04 1.06434526e-05
 6.60797779e-06 9.71644224e-05 9.88811083e-05 1.84853839e-04
 1.06434526e-05 6.59487911e-06 1.09181224e-04 2.75013082e-04
 8.48847561e-05 1.06434526e-05 6.47148111e-06 1.84028729e-04
 1.13945027e-04 2.69105866e-04 1.06434526e-05 6.46897568e-06
 1.24974734e-04 1.08537466e-04 1.71576019e-04 1.06434526e-05
 6.43308698e-06 1.96388868e-04 2.35615141e-05 2.70937389e-04
 1.06434526e-05 6.42076761e-06 1.25318071e-04 7.64783572e-05
 2.34249200e-04 1.06434526e-05 6.40988830e-06 1.16391305e-04
 7.41608312e-05 2.50550696e-04 1.06434526e-05 6.32531956e-06
 1.63771836e-04 2.77330608e-04 2.25532571e-04 1.06434526e-05
 6.29464316e-06 2.10465692e-04 7.80233745e-05 1.31184052e-04
 1.06434526e-05 6.23710923e-06 2.28319226e-04 1.15490044e-04
 2.81182921e-05 1.06434526e-05 6.17511698e-06 8.27442607e-05
 2.34456378e-04 1.16167713e-04 1.06434526e-05 6.09110366e-06
 2.28662563e-04 1.17807570e-04 5.31562118e-06 1.06434526e-05
 6.02995921e-06 2.01470275e-04 5.46936154e-05 1.23349787e-04
 1.27721434e-05 6.02650755e-06 2.07238335e-04 1.08923721e-04
 5.60636610e-05 1.27721434e-05 6.00138650e-06 1.77161986e-04
 1.17421316e-04 1.17433015e-04 1.06434526e-05 5.98330171e-06
 1.29438117e-04 1.34416507e-04 2.38572322e-04 1.06434526e-05
 5.98013841e-06 1.68097886e-04 1.84475070e-04 1.59546736e-04
 1.27721434e-05 5.96100609e-06 1.29781455e-04 9.11560217e-05
 1.29561195e-04 1.06434526e-05 5.95721025e-06 8.36369395e-05
 2.33143127e-04 1.37680981e-04 1.27721434e-05 5.93894531e-06
 7.58775171e-05 1.30940218e-04 1.48016276e-04 1.06434526e-05
 5.93419575e-06 2.12869053e-04 6.41182186e-05 1.93796632e-04
 1.06434526e-05 5.92710538e-06 1.23944723e-04 1.00426126e-04
 1.66553647e-04 1.06434526e-05 5.91863711e-06 2.20079133e-04
 2.25958783e-04 1.21330683e-05 1.06434526e-05 5.90609097e-06
 1.10897910e-04 1.86174587e-04 1.73072854e-04 1.06434526e-05
 5.89158619e-06 1.58278441e-04 1.17421316e-04 2.00473923e-04
 1.06434526e-05 5.87638267e-06 2.04972297e-04 9.30872933e-05
 1.96441181e-04 1.06434526e-05 5.86489730e-06 1.27378094e-04
 9.46323106e-05 2.44526736e-04 1.06434526e-05 5.82497619e-06
 1.68578556e-04 2.73081811e-04 2.15662351e-05 1.06434526e-05
 5.74806130e-06 1.81968706e-04 2.64970470e-04 1.18492689e-04
 1.06434526e-05 5.74364442e-06 2.19735796e-04 7.87958831e-05
 2.92894026e-04 1.06434526e-05 5.74305217e-06 2.21452482e-04
 7.95683918e-05 4.35223441e-06 1.06434526e-05 5.71652040e-06
 1.51755034e-04 1.03516160e-04 2.42304858e-05 1.06434526e-05
 5.70917793e-06 1.97350229e-04 8.20404230e-05 2.29375547e-04
 1.27721434e-05 5.65826183e-06 2.08886350e-04 1.04288669e-04
 1.18531182e-05 1.27721434e-05 5.61564651e-06 2.27975889e-04
 1.60295547e-04 1.22072226e-04 1.06434526e-05 5.60570077e-06
 0.00000000e+00 0.00000000e+00 1.23725842e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.70934131e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.95659274e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.58364276e-07 1.71454010e-06 0.00000000e+00
 1.36268038e-01 2.69545848e-01 1.15951814e-01 2.18303346e-01
 1.05090524e-01 2.12588612e-01 1.05572059e-01 1.99782508e-01
 2.41292419e-01 4.56503468e-01 2.09613114e-01 3.68390670e-01
 1.79113997e-01 3.47104850e-01 1.86684431e-01 3.26636388e-01
 3.09003463e-04 2.17439878e-04 7.38657580e-05 9.65541339e-05
 1.51626765e-04 1.88607948e-04 1.86500671e-04 6.82915961e-05
 8.83331165e-05 1.30154621e-04 6.94355935e-05 5.04032216e-05
 7.97466883e-05 9.16293202e-05 5.07365991e-05 1.84372244e-04
 1.79908423e-04 4.20602681e-05 8.66228834e-05 8.83707179e-05
 4.43145258e-05 8.34356105e-05 1.14789213e-04 9.88794155e-05
 6.83534048e-05 5.45137896e-05 8.34098756e-05 1.45637197e-04
 1.78036717e-04 1.82092961e-04 1.97421276e-04 2.22910643e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Em4.png,"[1.81478580e-04 5.17501357e-05 1.89433768e-04 1.07668068e-05
 7.71880645e-06 1.22681782e-04 3.02165222e-05 1.87264002e-04
 1.07668068e-05 6.63181885e-06 7.06692290e-05 8.89129849e-05
 9.20619657e-05 1.07668068e-05 6.42611579e-06 1.01198336e-04
 5.73071973e-05 1.19664140e-04 1.07668068e-05 6.21869048e-06
 6.89731675e-05 8.85656686e-05 1.30563156e-06 1.07668068e-05
 6.18170593e-06 9.04566131e-05 7.25891166e-05 1.89624227e-04
 1.07668068e-05 6.12493316e-06 1.19855012e-04 1.78520602e-04
 1.52787572e-05 1.07668068e-05 5.57051221e-06 1.79782519e-04
 5.80018300e-05 2.01582475e-04 1.07668068e-05 5.47785048e-06
 1.33988858e-04 6.80740041e-05 1.10957071e-06 1.07668068e-05
 5.36633540e-06 1.52080181e-04 2.60487260e-05 7.20916122e-06
 1.07668068e-05 5.17879725e-06 1.18158951e-04 1.80257184e-04
 1.96339891e-04 1.07668068e-05 5.04112735e-06 1.53210888e-04
 5.41813502e-05 1.55631120e-04 1.07668068e-05 5.03138374e-06
 6.84078137e-05 1.89982042e-04 1.25494308e-04 1.07668068e-05
 5.02789413e-06 1.22116428e-04 7.88408108e-05 9.90127054e-05
 1.07668068e-05 4.94454801e-06 1.14201474e-04 5.03608704e-05
 2.60885246e-05 1.07668068e-05 4.93123139e-06 1.17593597e-04
 1.21560722e-04 9.12214488e-06 1.07668068e-05 4.78618725e-06
 1.80347872e-04 8.33559233e-05 1.19168420e-04 1.07668068e-05
 4.70484316e-06 1.61125842e-04 5.24447684e-05 1.46099452e-04
 1.07668068e-05 4.64718329e-06 8.31070133e-05 7.67569127e-05
 1.91561661e-05 1.07668068e-05 4.64093498e-06 9.72408591e-05
 6.70320550e-05 1.95051127e-04 1.07668068e-05 4.58648040e-06
 1.14766828e-04 1.75742072e-04 1.63942044e-05 1.07668068e-05
 4.54357394e-06 7.51920596e-05 1.88245460e-04 1.29396169e-04
 1.07668068e-05 4.54073221e-06 1.83174642e-04 5.07081867e-05
 1.87977026e-04 1.07668068e-05 4.53354601e-06 1.15332182e-04
 6.49481569e-05 1.68689278e-04 1.07668068e-05 4.52484302e-06
 6.55810445e-05 1.88940093e-04 1.29574964e-04 1.07668068e-05
 4.51901968e-06 1.28900674e-04 1.18087558e-04 1.51103268e-04
 1.07668068e-05 4.48987074e-06 1.15332190e-04 1.75464223e-04
 3.15524930e-05 1.29201684e-05 4.46183596e-06 1.59995134e-04
 1.51777244e-04 2.68012210e-05 1.07668068e-05 4.40373445e-06
 1.49253412e-04 2.77853078e-05 6.38463487e-05 1.07668068e-05
 4.40249669e-06 1.24377843e-04 1.10793915e-04 2.03025828e-04
 1.07668068e-05 4.37917754e-06 3.22251684e-05 1.55945040e-04
 3.93657324e-05 1.07668068e-05 4.37343608e-06 1.69606150e-04
 8.37032397e-05 1.89578920e-04 1.07668068e-05 4.36051675e-06
 1.70171503e-04 5.34867175e-05 1.25564710e-04 1.07668068e-05
 4.34920519e-06 1.24943197e-04 1.59418203e-04 1.67564782e-04
 1.07668068e-05 4.34841135e-06 8.87605516e-05 9.41227301e-05
 8.22250799e-05 1.07668068e-05 4.28588234e-06 1.11940059e-04
 2.43121443e-05 1.25685258e-04 1.07668068e-05 4.27919010e-06
 4.91857834e-05 1.22949987e-04 9.64225643e-05 1.07668068e-05
 4.26035114e-06 8.02802441e-05 9.03022503e-05 6.03323489e-05
 1.07668068e-05 4.25378021e-06 5.29171221e-05 2.16725406e-05
 1.37239306e-04 1.29201684e-05 4.24060689e-06 1.57733719e-04
 3.61209001e-05 8.62816766e-05 1.07668068e-05 4.23167038e-06
 1.08547936e-04 2.81326241e-05 1.73423133e-04 1.07668068e-05
 4.20272236e-06 8.41246519e-05 1.85050167e-04 1.42421486e-04
 1.29201684e-05 4.16650814e-06 1.28335320e-04 4.06360126e-05
 1.80739072e-04 1.07668068e-05 4.13514033e-06 1.65083319e-04
 4.89716050e-05 6.98345177e-05 1.07668068e-05 4.12360244e-06
 1.63952611e-04 1.50387978e-04 3.26108493e-05 1.07668068e-05
 4.11303126e-06 1.33988858e-04 9.06495666e-05 6.38184028e-06
 1.07668068e-05 4.10143499e-06 1.64517965e-04 1.59070887e-04
 2.60024008e-05 1.07668068e-05 4.10074503e-06 1.59995134e-04
 6.04330444e-05 1.78299258e-04 1.07668068e-05 4.09892725e-06
 1.03459751e-04 5.73071973e-05 8.63760517e-05 1.07668068e-05
 4.08859225e-06 9.43010209e-05 4.87632183e-05 7.70578239e-05
 1.29201684e-05 4.04389113e-06 6.78424598e-05 6.28642589e-05
 1.30230734e-04 1.07668068e-05 4.02525689e-06 1.01763690e-04
 1.15656344e-04 6.90701997e-05 1.07668068e-05 4.02010227e-06
 4.63590142e-05 1.22255354e-04 1.94003079e-04 1.07668068e-05
 4.01483241e-06 1.20420366e-04 2.88272568e-05 1.59288528e-04
 1.07668068e-05 4.01306316e-06 1.65083319e-04 6.52954733e-05
 1.83023193e-04 1.07668068e-05 3.99104659e-06 1.24377843e-04
 9.65539445e-05 1.85070530e-04 1.07668068e-05 3.98817529e-06
 1.12618490e-04 1.82132701e-04 1.61371166e-04 1.29201684e-05
 3.98222988e-06 6.95385213e-05 6.25169425e-05 1.32132592e-04
 1.07668068e-05 3.97885021e-06 7.53051373e-05 1.87967611e-04
 1.37108691e-04 1.29201684e-05 3.96683503e-06 5.42739679e-05
 6.87686368e-05 1.25989666e-04 1.07668068e-05 3.93520792e-06
 2.77023378e-05 1.58376254e-04 7.40623009e-05 1.07668068e-05
 3.93101735e-06 1.13070766e-04 5.07081867e-05 1.84220584e-04
 1.07668068e-05 3.92089313e-06 2.88330454e-05 1.72268908e-04
 8.57515366e-05 1.07668068e-05 3.87121406e-06 8.08455980e-05
 1.31632896e-04 1.87706237e-04 1.07668068e-05 3.85950293e-06
 0.00000000e+00 1.18126147e-05 0.00000000e+00 0.00000000e+00
 7.54834218e-06 0.00000000e+00 0.00000000e+00 8.83727141e-06
 0.00000000e+00 3.90412519e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.76355858e-06 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.90588019e-06 1.21560721e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.80018091e-01 2.64596426e-01 1.48748042e-01 2.14564889e-01
 1.31591805e-01 2.04313427e-01 1.32058971e-01 1.94260474e-01
 2.92248174e-01 4.26901660e-01 2.39209665e-01 3.47179051e-01
 2.02096626e-01 3.16348529e-01 2.00680804e-01 2.97619488e-01
 2.03527379e-04 4.47300015e-05 2.72902587e-05 5.97334563e-06
 5.40584528e-05 1.64471163e-05 5.00687795e-05 4.29039790e-05
 3.71202282e-05 3.40288779e-05 4.75532975e-05 9.33163778e-05
 3.33223892e-05 3.34390067e-05 5.08420198e-05 6.01342191e-05
 4.06403868e-05 4.00123715e-05 1.25011657e-05 6.99821797e-06
 6.81227101e-05 2.66694408e-05 6.17025418e-05 5.82488907e-05
 6.07863016e-05 5.30378473e-05 2.74062025e-05 2.56866502e-05
 6.17785829e-05 4.93420824e-05 7.27786339e-05 2.83853000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
